date,value,sector
"Dec 31, 2021",581.23,small_cap
"Dec 30, 2021",580.94,small_cap
"Dec 29, 2021",581.25,small_cap
"Dec 28, 2021",578.76,small_cap
"Dec 27, 2021",578.82,small_cap
"Dec 24, 2021",574.94,small_cap
"Dec 23, 2021",574.46,small_cap
"Dec 22, 2021",569.67,small_cap
"Dec 21, 2021",563.72,small_cap
"Dec 20, 2021",551.44,small_cap
"Dec 17, 2021",560.88,small_cap
"Dec 16, 2021",560.61,small_cap
"Dec 15, 2021",562.83,small_cap
"Dec 14, 2021",558.81,small_cap
"Dec 13, 2021",563.26,small_cap
"Dec 10, 2021",569.39,small_cap
"Dec 09, 2021",571.18,small_cap
"Dec 08, 2021",578.78,small_cap
"Dec 07, 2021",575.85,small_cap
"Dec 06, 2021",563.36,small_cap
"Dec 03, 2021",556.25,small_cap
"Dec 02, 2021",563.09,small_cap
"Dec 01, 2021",556.7,small_cap
"Nov 30, 2021",561.13,small_cap
"Nov 29, 2021",571.14,small_cap
"Nov 26, 2021",572.33,small_cap
"Nov 25, 2021",588.36,small_cap
"Nov 24, 2021",587.05,small_cap
"Nov 23, 2021",588.53,small_cap
"Nov 22, 2021",591.59,small_cap
"Nov 19, 2021",594.28,small_cap
"Nov 18, 2021",597.59,small_cap
"Nov 17, 2021",599.69,small_cap
"Nov 16, 2021",604.51,small_cap
"Nov 15, 2021",605.75,small_cap
"Nov 12, 2021",605.92,small_cap
"Nov 11, 2021",604.2,small_cap
"Nov 10, 2021",602.36,small_cap
"Nov 09, 2021",609.85,small_cap
"Nov 08, 2021",611.89,small_cap
"Nov 05, 2021",610.33,small_cap
"Nov 04, 2021",606.06,small_cap
"Nov 03, 2021",605.39,small_cap
"Nov 02, 2021",599.42,small_cap
"Nov 01, 2021",601.3,small_cap
"Oct 29, 2021",590.21,small_cap
"Oct 28, 2021",593,small_cap
"Oct 27, 2021",585.15,small_cap
"Oct 26, 2021",592.52,small_cap
"Oct 25, 2021",594.28,small_cap
"Oct 22, 2021",592.18,small_cap
"Oct 21, 2021",591.94,small_cap
"Oct 20, 2021",591.16,small_cap
"Oct 19, 2021",588.6,small_cap
"Oct 18, 2021",585.65,small_cap
"Oct 15, 2021",585.78,small_cap
"Oct 14, 2021",583.94,small_cap
"Oct 13, 2021",576.01,small_cap
"Oct 12, 2021",572.7,small_cap
"Oct 11, 2021",571.06,small_cap
"Oct 08, 2021",573.07,small_cap
"Oct 07, 2021",574.79,small_cap
"Oct 06, 2021",567.6,small_cap
"Oct 05, 2021",571.34,small_cap
"Oct 04, 2021",570.32,small_cap
"Oct 01, 2021",574.19,small_cap
"Sep 30, 2021",569.98,small_cap
"Sep 29, 2021",573.56,small_cap
"Sep 28, 2021",576.66,small_cap
"Sep 27, 2021",588.46,small_cap
"Sep 24, 2021",585.01,small_cap
"Sep 23, 2021",587.22,small_cap
"Sep 22, 2021",579.45,small_cap
"Sep 21, 2021",573.59,small_cap
"Sep 20, 2021",573.48,small_cap
"Sep 17, 2021",583.94,small_cap
"Sep 16, 2021",585.36,small_cap
"Sep 15, 2021",586.29,small_cap
"Sep 14, 2021",584.37,small_cap
"Sep 13, 2021",587.74,small_cap
"Sep 10, 2021",585.56,small_cap
"Sep 09, 2021",587.93,small_cap
"Sep 08, 2021",587.84,small_cap
"Sep 07, 2021",593.05,small_cap
"Sep 06, 2021",597.02,small_cap
"Sep 03, 2021",596.51,small_cap
"Sep 02, 2021",596.74,small_cap
"Sep 01, 2021",592.62,small_cap
"Aug 31, 2021",589.24,small_cap
"Aug 30, 2021",588.83,small_cap
"Aug 27, 2021",588.43,small_cap
"Aug 26, 2021",578.69,small_cap
"Aug 25, 2021",582.24,small_cap
"Aug 24, 2021",579.98,small_cap
"Aug 23, 2021",574.32,small_cap
"Aug 20, 2021",565.61,small_cap
"Aug 19, 2021",561.36,small_cap
"Aug 18, 2021",568.61,small_cap
"Aug 17, 2021",569.91,small_cap
"Aug 16, 2021",576.94,small_cap
"Aug 13, 2021",581.34,small_cap
"Aug 12, 2021",582.09,small_cap
"Aug 11, 2021",582.62,small_cap
"Aug 10, 2021",579.1,small_cap
"Aug 09, 2021",577.32,small_cap
"Aug 06, 2021",579.42,small_cap
"Aug 05, 2021",579.8,small_cap
"Aug 04, 2021",574.23,small_cap
"Aug 03, 2021",578.11,small_cap
"Aug 02, 2021",577.2,small_cap
"Jul 30, 2021",575.78,small_cap
"Jul 29, 2021",578.82,small_cap
"Jul 28, 2021",573.64,small_cap
"Jul 27, 2021",569.75,small_cap
"Jul 26, 2021",572.44,small_cap
"Jul 23, 2021",569.36,small_cap
"Jul 22, 2021",566.74,small_cap
"Jul 21, 2021",568.91,small_cap
"Jul 20, 2021",559.62,small_cap
"Jul 19, 2021",550.56,small_cap
"Jul 16, 2021",560.96,small_cap
"Jul 15, 2021",566.03,small_cap
"Jul 14, 2021",570.34,small_cap
"Jul 13, 2021",575.15,small_cap
"Jul 12, 2021",581.16,small_cap
"Jul 09, 2021",578.73,small_cap
"Jul 08, 2021",570,small_cap
"Jul 07, 2021",575.49,small_cap
"Jul 06, 2021",578.1,small_cap
"Jul 05, 2021",583.54,small_cap
"Jul 02, 2021",582.18,small_cap
"Jul 01, 2021",583.39,small_cap
"Jun 30, 2021",580.03,small_cap
"Jun 29, 2021",580.98,small_cap
"Jun 28, 2021",582.82,small_cap
"Jun 25, 2021",586.59,small_cap
"Jun 24, 2021",582.71,small_cap
"Jun 23, 2021",578.83,small_cap
"Jun 22, 2021",577.61,small_cap
"Jun 21, 2021",574.7,small_cap
"Jun 18, 2021",567.52,small_cap
"Jun 17, 2021",577.16,small_cap
"Jun 16, 2021",585.92,small_cap
"Jun 15, 2021",587.23,small_cap
"Jun 14, 2021",589.07,small_cap
"Jun 11, 2021",590.57,small_cap
"Jun 10, 2021",587.44,small_cap
"Jun 09, 2021",588.91,small_cap
"Jun 08, 2021",592.11,small_cap
"Jun 07, 2021",588.11,small_cap
"Jun 04, 2021",583.99,small_cap
"Jun 03, 2021",580.83,small_cap
"Jun 02, 2021",584.68,small_cap
"Jun 01, 2021",584.47,small_cap
"May 31, 2021",579.44,small_cap
"May 28, 2021",579.24,small_cap
"May 27, 2021",578.24,small_cap
"May 26, 2021",575.57,small_cap
"May 25, 2021",570.66,small_cap
"May 24, 2021",572.9,small_cap
"May 21, 2021",570.01,small_cap
"May 20, 2021",568.91,small_cap
"May 19, 2021",565.14,small_cap
"May 18, 2021",570.56,small_cap
"May 17, 2021",570.36,small_cap
"May 14, 2021",569.91,small_cap
"May 13, 2021",559.04,small_cap
"May 12, 2021",556.08,small_cap
"May 11, 2021",570.2,small_cap
"May 10, 2021",576.49,small_cap
"May 07, 2021",582.25,small_cap
"May 06, 2021",574.25,small_cap
"May 05, 2021",573.62,small_cap
"May 04, 2021",572.67,small_cap
"May 03, 2021",578.39,small_cap
"Apr 30, 2021",575.46,small_cap
"Apr 29, 2021",581.66,small_cap
"Apr 28, 2021",582.28,small_cap
"Apr 27, 2021",581.95,small_cap
"Apr 26, 2021",582.07,small_cap
"Apr 23, 2021",576.54,small_cap
"Apr 22, 2021",570.71,small_cap
"Apr 21, 2021",569.91,small_cap
"Apr 20, 2021",564.28,small_cap
"Apr 19, 2021",573.59,small_cap
"Apr 16, 2021",576.24,small_cap
"Apr 15, 2021",573.7,small_cap
"Apr 14, 2021",570.49,small_cap
"Apr 13, 2021",567.18,small_cap
"Apr 12, 2021",566.6,small_cap
"Apr 09, 2021",567.45,small_cap
"Apr 08, 2021",566.76,small_cap
"Apr 07, 2021",564.24,small_cap
"Apr 06, 2021",566.72,small_cap
"Apr 05, 2021",565.34,small_cap
"Apr 02, 2021",562.31,small_cap
"Apr 01, 2021",562.01,small_cap
"Mar 31, 2021",554.52,small_cap
"Mar 30, 2021",552.55,small_cap
"Mar 29, 2021",548.37,small_cap
"Mar 26, 2021",556.88,small_cap
"Mar 25, 2021",548.05,small_cap
"Mar 24, 2021",541.81,small_cap
"Mar 23, 2021",549.39,small_cap
"Mar 22, 2021",562.7,small_cap
"Mar 19, 2021",564.88,small_cap
"Mar 18, 2021",563.73,small_cap
"Mar 17, 2021",571.04,small_cap
"Mar 16, 2021",569.65,small_cap
"Mar 15, 2021",573.08,small_cap
"Mar 12, 2021",569.49,small_cap
"Mar 11, 2021",567.04,small_cap
"Mar 10, 2021",557.18,small_cap
"Mar 09, 2021",552.15,small_cap
"Mar 08, 2021",544.9,small_cap
"Mar 05, 2021",542.36,small_cap
"Mar 04, 2021",538.35,small_cap
"Mar 03, 2021",548.84,small_cap
"Mar 02, 2021",551.33,small_cap
"Mar 01, 2021",557.04,small_cap
"Feb 26, 2021",544.06,small_cap
"Feb 25, 2021",550.01,small_cap
"Feb 24, 2021",560.33,small_cap
"Feb 23, 2021",553.69,small_cap
"Feb 22, 2021",555.52,small_cap
"Feb 19, 2021",556.32,small_cap
"Feb 18, 2021",548.28,small_cap
"Feb 17, 2021",555.59,small_cap
"Feb 16, 2021",560.97,small_cap
"Feb 15, 2021",562.37,small_cap
"Feb 12, 2021",560.01,small_cap
"Feb 11, 2021",558.69,small_cap
"Feb 10, 2021",557.5,small_cap
"Feb 09, 2021",558.34,small_cap
"Feb 08, 2021",556.66,small_cap
"Feb 05, 2021",547.12,small_cap
"Feb 04, 2021",540.97,small_cap
"Feb 03, 2021",535.95,small_cap
"Feb 02, 2021",532.89,small_cap
"Feb 01, 2021",527.07,small_cap
"Jan 29, 2021",518.58,small_cap
"Jan 28, 2021",525.69,small_cap
"Jan 27, 2021",524.5,small_cap
"Jan 26, 2021",534.03,small_cap
"Jan 25, 2021",535.28,small_cap
"Jan 22, 2021",537.81,small_cap
"Jan 21, 2021",537.16,small_cap
"Jan 20, 2021",538.53,small_cap
"Jan 19, 2021",534.78,small_cap
"Jan 18, 2021",530.48,small_cap
"Jan 15, 2021",530.06,small_cap
"Jan 14, 2021",537.31,small_cap
"Jan 13, 2021",531.1,small_cap
"Jan 12, 2021",532.6,small_cap
"Jan 11, 2021",526.42,small_cap
"Jan 08, 2021",529.16,small_cap
"Jan 07, 2021",528.26,small_cap
"Jan 06, 2021",521.57,small_cap
"Jan 05, 2021",510.18,small_cap
"Jan 04, 2021",504.55,small_cap
"Jan 01, 2021",508.26,small_cap
"Dec 31, 2020",508.26,small_cap
"Dec 30, 2020",509.49,small_cap
"Dec 29, 2020",505.99,small_cap
"Dec 28, 2020",507.54,small_cap
"Dec 25, 2020",508.36,small_cap
"Dec 24, 2020",508.05,small_cap
"Dec 23, 2020",507.09,small_cap
"Dec 22, 2020",501.47,small_cap
"Dec 21, 2020",500.04,small_cap
"Dec 18, 2020",502.85,small_cap
"Dec 17, 2020",505.04,small_cap
"Dec 16, 2020",499.4,small_cap
"Dec 15, 2020",498.58,small_cap
"Dec 14, 2020",491.08,small_cap
"Dec 11, 2020",490.18,small_cap
"Dec 10, 2020",492.09,small_cap
"Dec 09, 2020",490.48,small_cap
"Dec 08, 2020",491.05,small_cap
"Dec 07, 2020",488.46,small_cap
"Dec 04, 2020",490.54,small_cap
"Dec 03, 2020",483.94,small_cap
"Dec 02, 2020",479.44,small_cap
"Dec 01, 2020",479.16,small_cap
"Nov 30, 2020",473.87,small_cap
"Nov 27, 2020",480.98,small_cap
"Nov 26, 2020",477.75,small_cap
"Nov 25, 2020",477.34,small_cap
"Nov 24, 2020",478.44,small_cap
"Nov 23, 2020",471.52,small_cap
"Nov 20, 2020",466.74,small_cap
"Nov 19, 2020",465,small_cap
"Nov 18, 2020",463.76,small_cap
"Nov 17, 2020",466.28,small_cap
"Nov 16, 2020",465.1,small_cap
"Nov 13, 2020",456.01,small_cap
"Nov 12, 2020",450.83,small_cap
"Nov 11, 2020",455.09,small_cap
"Nov 10, 2020",453.57,small_cap
"Nov 09, 2020",449.88,small_cap
"Nov 06, 2020",439.13,small_cap
"Nov 05, 2020",440.38,small_cap
"Nov 04, 2020",429.71,small_cap
"Nov 03, 2020",426.18,small_cap
"Nov 02, 2020",416.43,small_cap
"Oct 30, 2020",411.06,small_cap
"Oct 29, 2020",414.3,small_cap
"Oct 28, 2020",412.92,small_cap
"Oct 27, 2020",424.04,small_cap
"Oct 26, 2020",427.17,small_cap
"Oct 23, 2020",435.22,small_cap
"Oct 22, 2020",433.26,small_cap
"Oct 21, 2020",430.83,small_cap
"Oct 20, 2020",432.16,small_cap
"Oct 19, 2020",431.91,small_cap
"Oct 16, 2020",433.52,small_cap
"Oct 15, 2020",434.24,small_cap
"Oct 14, 2020",435.22,small_cap
"Oct 13, 2020",436.21,small_cap
"Oct 12, 2020",439.55,small_cap
"Oct 09, 2020",437.13,small_cap
"Oct 08, 2020",434,small_cap
"Oct 07, 2020",429.33,small_cap
"Oct 06, 2020",425.1,small_cap
"Oct 05, 2020",425.3,small_cap
"Oct 02, 2020",416.09,small_cap
"Oct 01, 2020",415.59,small_cap
"Sep 30, 2020",411.33,small_cap
"Sep 29, 2020",410.6,small_cap
"Sep 28, 2020",411.47,small_cap
"Sep 25, 2020",402.61,small_cap
"Sep 24, 2020",398.24,small_cap
"Sep 23, 2020",400.75,small_cap
"Sep 22, 2020",407.31,small_cap
"Sep 21, 2020",405.79,small_cap
"Sep 18, 2020",417.18,small_cap
"Sep 17, 2020",418.36,small_cap
"Sep 16, 2020",420.33,small_cap
"Sep 15, 2020",417.04,small_cap
"Sep 14, 2020",416.15,small_cap
"Sep 11, 2020",407.92,small_cap
"Sep 10, 2020",409.23,small_cap
"Sep 09, 2020",411.78,small_cap
"Sep 08, 2020",408.2,small_cap
"Sep 07, 2020",414.18,small_cap
"Sep 04, 2020",412.4,small_cap
"Sep 03, 2020",416.12,small_cap
"Sep 02, 2020",425.54,small_cap
"Sep 01, 2020",422.92,small_cap
"Aug 31, 2020",421.12,small_cap
"Aug 28, 2020",422.71,small_cap
"Aug 27, 2020",419.54,small_cap
"Aug 26, 2020",419.63,small_cap
"Aug 25, 2020",419.08,small_cap
"Aug 24, 2020",418.63,small_cap
"Aug 21, 2020",414.19,small_cap
"Aug 20, 2020",415.62,small_cap
"Aug 19, 2020",418.32,small_cap
"Aug 18, 2020",418.68,small_cap
"Aug 17, 2020",420.27,small_cap
"Aug 14, 2020",418.62,small_cap
"Aug 13, 2020",419.78,small_cap
"Aug 12, 2020",419.08,small_cap
"Aug 11, 2020",416.87,small_cap
"Aug 10, 2020",416.19,small_cap
"Aug 07, 2020",414.42,small_cap
"Aug 06, 2020",412.91,small_cap
"Aug 05, 2020",414.01,small_cap
"Aug 04, 2020",407.22,small_cap
"Aug 03, 2020",403.68,small_cap
"Jul 31, 2020",398.85,small_cap
"Jul 30, 2020",401.85,small_cap
"Jul 29, 2020",404.57,small_cap
"Jul 28, 2020",399.89,small_cap
"Jul 27, 2020",402.16,small_cap
"Jul 24, 2020",398.02,small_cap
"Jul 23, 2020",401.72,small_cap
"Jul 22, 2020",401.62,small_cap
"Jul 21, 2020",400.47,small_cap
"Jul 20, 2020",395.59,small_cap
"Jul 17, 2020",394.78,small_cap
"Jul 16, 2020",393.86,small_cap
"Jul 15, 2020",396.2,small_cap
"Jul 14, 2020",385.79,small_cap
"Jul 13, 2020",383.69,small_cap
"Jul 10, 2020",384.86,small_cap
"Jul 09, 2020",381.87,small_cap
"Jul 08, 2020",386.56,small_cap
"Jul 07, 2020",385.56,small_cap
"Jul 06, 2020",390.36,small_cap
"Jul 03, 2020",385.61,small_cap
"Jul 02, 2020",385.23,small_cap
"Jul 01, 2020",383.25,small_cap
"Jun 30, 2020",384.08,small_cap
"Jun 29, 2020",380.09,small_cap
"Jun 26, 2020",375.44,small_cap
"Jun 25, 2020",380.55,small_cap
"Jun 24, 2020",379.04,small_cap
"Jun 23, 2020",390.22,small_cap
"Jun 22, 2020",386.9,small_cap
"Jun 19, 2020",385.4,small_cap
"Jun 18, 2020",387.04,small_cap
"Jun 17, 2020",387.69,small_cap
"Jun 16, 2020",390.68,small_cap
"Jun 15, 2020",381.07,small_cap
"Jun 12, 2020",378.15,small_cap
"Jun 11, 2020",375.02,small_cap
"Jun 10, 2020",397.63,small_cap
"Jun 09, 2020",404.51,small_cap
"Jun 08, 2020",410.75,small_cap
"Jun 05, 2020",404.18,small_cap
"Jun 04, 2020",394.39,small_cap
"Jun 03, 2020",393.21,small_cap
"Jun 02, 2020",384.55,small_cap
"Jun 01, 2020",379.88,small_cap
"May 29, 2020",374.95,small_cap
"May 28, 2020",375.36,small_cap
"May 27, 2020",376.62,small_cap
"May 26, 2020",371.12,small_cap
"May 25, 2020",361.63,small_cap
"May 22, 2020",359.19,small_cap
"May 21, 2020",358.93,small_cap
"May 20, 2020",359.36,small_cap
"May 19, 2020",352.38,small_cap
"May 18, 2020",353.17,small_cap
"May 15, 2020",338.52,small_cap
"May 14, 2020",334.94,small_cap
"May 13, 2020",336.88,small_cap
"May 12, 2020",345.81,small_cap
"May 11, 2020",353.2,small_cap
"May 08, 2020",354.74,small_cap
"May 07, 2020",345.19,small_cap
"May 06, 2020",340.91,small_cap
"May 05, 2020",342.32,small_cap
"May 04, 2020",339.2,small_cap
"May 01, 2020",341.23,small_cap
"Apr 30, 2020",350.66,small_cap
"Apr 29, 2020",356.42,small_cap
"Apr 28, 2020",344.55,small_cap
"Apr 27, 2020",340.5,small_cap
"Apr 24, 2020",330.28,small_cap
"Apr 23, 2020",328.42,small_cap
"Apr 22, 2020",323.66,small_cap
"Apr 21, 2020",320.32,small_cap
"Apr 20, 2020",328.82,small_cap
"Apr 17, 2020",331.14,small_cap
"Apr 16, 2020",320.51,small_cap
"Apr 15, 2020",320.87,small_cap
"Apr 14, 2020",332.8,small_cap
"Apr 13, 2020",326.63,small_cap
"Apr 10, 2020",331.96,small_cap
"Apr 09, 2020",331.42,small_cap
"Apr 08, 2020",320.91,small_cap
"Apr 07, 2020",310.81,small_cap
"Apr 06, 2020",305.06,small_cap
"Apr 03, 2020",287.74,small_cap
"Apr 02, 2020",294.98,small_cap
"Apr 01, 2020",294.99,small_cap
"Mar 31, 2020",309.43,small_cap
"Mar 30, 2020",309.38,small_cap
"Mar 27, 2020",306.1,small_cap
"Mar 26, 2020",312.33,small_cap
"Mar 25, 2020",297.81,small_cap
"Mar 24, 2020",287.91,small_cap
"Mar 23, 2020",264.92,small_cap
"Mar 20, 2020",271.29,small_cap
"Mar 19, 2020",275.72,small_cap
"Mar 18, 2020",267.94,small_cap
"Mar 17, 2020",291.37,small_cap
"Mar 16, 2020",284.54,small_cap
"Mar 13, 2020",318.08,small_cap
"Mar 12, 2020",307.69,small_cap
"Mar 11, 2020",344.07,small_cap
"Mar 10, 2020",361.58,small_cap
"Mar 09, 2020",356.05,small_cap
"Mar 06, 2020",386.74,small_cap
"Mar 05, 2020",395.28,small_cap
"Mar 04, 2020",404.15,small_cap
"Mar 03, 2020",397.38,small_cap
"Mar 02, 2020",400.12,small_cap
"Feb 28, 2020",391.74,small_cap
"Feb 27, 2020",399.98,small_cap
"Feb 26, 2020",412.97,small_cap
"Feb 25, 2020",417.85,small_cap
"Feb 24, 2020",429.98,small_cap
"Feb 21, 2020",441.92,small_cap
"Feb 20, 2020",444.81,small_cap
"Feb 19, 2020",445.23,small_cap
"Feb 18, 2020",443.53,small_cap
"Feb 17, 2020",445.52,small_cap
"Feb 14, 2020",446.12,small_cap
"Feb 13, 2020",446.45,small_cap
"Feb 12, 2020",446.04,small_cap
"Feb 11, 2020",443.25,small_cap
"Feb 10, 2020",440.26,small_cap
"Feb 07, 2020",439.22,small_cap
"Feb 06, 2020",443.1,small_cap
"Feb 05, 2020",443.07,small_cap
"Feb 04, 2020",438.41,small_cap
"Feb 03, 2020",432.91,small_cap
"Jan 31, 2020",431.78,small_cap
"Jan 30, 2020",436.39,small_cap
"Jan 29, 2020",438.16,small_cap
"Jan 28, 2020",438.67,small_cap
"Jan 27, 2020",436.79,small_cap
"Jan 24, 2020",443.27,small_cap
"Jan 23, 2020",445.99,small_cap
"Jan 22, 2020",447.53,small_cap
"Jan 21, 2020",447.46,small_cap
"Jan 20, 2020",449.5,small_cap
"Jan 17, 2020",449.27,small_cap
"Jan 16, 2020",449.39,small_cap
"Jan 15, 2020",446.38,small_cap
"Jan 14, 2020",445.39,small_cap
"Jan 13, 2020",444.4,small_cap
"Jan 10, 2020",442.51,small_cap
"Jan 09, 2020",442.98,small_cap
"Jan 08, 2020",441.79,small_cap
"Jan 07, 2020",442.74,small_cap
"Jan 06, 2020",442.7,small_cap
"Jan 03, 2020",443.85,small_cap
"Jan 02, 2020",445.38,small_cap
"Jan 01, 2020",444.35,small_cap
"Dec 31, 2021","2,010.10",large_cap
"Dec 30, 2021","2,014.05",large_cap
"Dec 29, 2021","2,018.65",large_cap
"Dec 28, 2021","2,016.35",large_cap
"Dec 27, 2021","2,015.70",large_cap
"Dec 24, 2021","1,995.78",large_cap
"Dec 23, 2021","1,995.49",large_cap
"Dec 22, 2021","1,981.59",large_cap
"Dec 21, 2021","1,961.46",large_cap
"Dec 20, 2021","1,930.30",large_cap
"Dec 17, 2021","1,953.84",large_cap
"Dec 16, 2021","1,972.71",large_cap
"Dec 15, 2021","1,978.23",large_cap
"Dec 14, 2021","1,953.62",large_cap
"Dec 13, 2021","1,967.87",large_cap
"Dec 10, 2021","1,984.69",large_cap
"Dec 09, 2021","1,972.75",large_cap
"Dec 08, 2021","1,986.44",large_cap
"Dec 07, 2021","1,979.51",large_cap
"Dec 06, 2021","1,938.27",large_cap
"Dec 03, 2021","1,918.63",large_cap
"Dec 02, 2021","1,933.77",large_cap
"Dec 01, 2021","1,920.68",large_cap
"Nov 30, 2021","1,928.30",large_cap
"Nov 29, 2021","1,960.72",large_cap
"Nov 26, 2021","1,944.42",large_cap
"Nov 25, 2021","1,988.45",large_cap
"Nov 24, 2021","1,986.07",large_cap
"Nov 23, 2021","1,985.32",large_cap
"Nov 22, 2021","1,987.28",large_cap
"Nov 19, 2021","1,998.36",large_cap
"Nov 18, 2021","2,001.77",large_cap
"Nov 17, 2021","1,996.56",large_cap
"Nov 16, 2021","2,001.33",large_cap
"Nov 15, 2021","1,998.74",large_cap
"Nov 12, 2021","1,996.80",large_cap
"Nov 11, 2021","1,983.44",large_cap
"Nov 10, 2021","1,984.43",large_cap
"Nov 09, 2021","1,999.93",large_cap
"Nov 08, 2021","2,006.83",large_cap
"Nov 05, 2021","2,004.97",large_cap
"Nov 04, 2021","2,000.12",large_cap
"Nov 03, 2021","1,991.77",large_cap
"Nov 02, 2021","1,980.61",large_cap
"Nov 01, 2021","1,976.76",large_cap
"Oct 29, 2021","1,968.61",large_cap
"Oct 28, 2021","1,970.22",large_cap
"Oct 27, 2021","1,953.84",large_cap
"Oct 26, 2021","1,961.65",large_cap
"Oct 25, 2021","1,955.58",large_cap
"Oct 22, 2021","1,949.66",large_cap
"Oct 21, 2021","1,951.34",large_cap
"Oct 20, 2021","1,948.48",large_cap
"Oct 19, 2021","1,941.70",large_cap
"Oct 18, 2021","1,927.61",large_cap
"Oct 15, 2021","1,924.72",large_cap
"Oct 14, 2021","1,908.29",large_cap
"Oct 13, 2021","1,879.80",large_cap
"Oct 12, 2021","1,871.84",large_cap
"Oct 11, 2021","1,877.61",large_cap
"Oct 08, 2021","1,885.50",large_cap
"Oct 07, 2021","1,886.70",large_cap
"Oct 06, 2021","1,867.89",large_cap
"Oct 05, 2021","1,866.82",large_cap
"Oct 04, 2021","1,851.62",large_cap
"Oct 01, 2021","1,871.19",large_cap
"Sep 30, 2021","1,860.62",large_cap
"Sep 29, 2021","1,874.57",large_cap
"Sep 28, 2021","1,875.90",large_cap
"Sep 27, 2021","1,914.99",large_cap
"Sep 24, 2021","1,920.14",large_cap
"Sep 23, 2021","1,921.23",large_cap
"Sep 22, 2021","1,901.66",large_cap
"Sep 21, 2021","1,886.60",large_cap
"Sep 20, 2021","1,884.05",large_cap
"Sep 17, 2021","1,915.37",large_cap
"Sep 16, 2021","1,931.68",large_cap
"Sep 15, 2021","1,935.38",large_cap
"Sep 14, 2021","1,927.55",large_cap
"Sep 13, 2021","1,934.08",large_cap
"Sep 10, 2021","1,931.05",large_cap
"Sep 09, 2021","1,940.39",large_cap
"Sep 08, 2021","1,947.90",large_cap
"Sep 07, 2021","1,955.01",large_cap
"Sep 06, 2021","1,960.59",large_cap
"Sep 03, 2021","1,957.12",large_cap
"Sep 02, 2021","1,955.26",large_cap
"Sep 01, 2021","1,950.46",large_cap
"Aug 31, 2021","1,944.85",large_cap
"Aug 30, 2021","1,948.34",large_cap
"Aug 27, 2021","1,939.32",large_cap
"Aug 26, 2021","1,925.49",large_cap
"Aug 25, 2021","1,935.03",large_cap
"Aug 24, 2021","1,933.66",large_cap
"Aug 23, 2021","1,929.66",large_cap
"Aug 20, 2021","1,909.77",large_cap
"Aug 19, 2021","1,899.33",large_cap
"Aug 18, 2021","1,907.09",large_cap
"Aug 17, 2021","1,921.93",large_cap
"Aug 16, 2021","1,934.61",large_cap
"Aug 13, 2021","1,935.18",large_cap
"Aug 12, 2021","1,928.81",large_cap
"Aug 11, 2021","1,924.68",large_cap
"Aug 10, 2021","1,919.14",large_cap
"Aug 09, 2021","1,918.34",large_cap
"Aug 06, 2021","1,918.58",large_cap
"Aug 05, 2021","1,920.60",large_cap
"Aug 04, 2021","1,910.91",large_cap
"Aug 03, 2021","1,914.91",large_cap
"Aug 02, 2021","1,904.55",large_cap
"Jul 30, 2021","1,900.44",large_cap
"Jul 29, 2021","1,913.51",large_cap
"Jul 28, 2021","1,901.63",large_cap
"Jul 27, 2021","1,901.93",large_cap
"Jul 26, 2021","1,909.74",large_cap
"Jul 23, 2021","1,904.78",large_cap
"Jul 22, 2021","1,887.89",large_cap
"Jul 21, 2021","1,881.47",large_cap
"Jul 20, 2021","1,863.18",large_cap
"Jul 19, 2021","1,845.07",large_cap
"Jul 16, 2021","1,875.49",large_cap
"Jul 15, 2021","1,887.22",large_cap
"Jul 14, 2021","1,896.31",large_cap
"Jul 13, 2021","1,895.44",large_cap
"Jul 12, 2021","1,899.30",large_cap
"Jul 09, 2021","1,889.74",large_cap
"Jul 08, 2021","1,871.44",large_cap
"Jul 07, 2021","1,887.67",large_cap
"Jul 06, 2021","1,882.82",large_cap
"Jul 05, 2021","1,886.47",large_cap
"Jul 02, 2021","1,884.46",large_cap
"Jul 01, 2021","1,872.33",large_cap
"Jun 30, 2021","1,865.67",large_cap
"Jun 29, 2021","1,869.38",large_cap
"Jun 28, 2021","1,869.39",large_cap
"Jun 25, 2021","1,867.97",large_cap
"Jun 24, 2021","1,861.66",large_cap
"Jun 23, 2021","1,852.18",large_cap
"Jun 22, 2021","1,854.36",large_cap
"Jun 21, 2021","1,842.61",large_cap
"Jun 18, 2021","1,825.77",large_cap
"Jun 17, 2021","1,851.88",large_cap
"Jun 16, 2021","1,856.86",large_cap
"Jun 15, 2021","1,862.82",large_cap
"Jun 14, 2021","1,864.27",large_cap
"Jun 11, 2021","1,858.76",large_cap
"Jun 10, 2021","1,855.97",large_cap
"Jun 09, 2021","1,848.14",large_cap
"Jun 08, 2021","1,850.37",large_cap
"Jun 07, 2021","1,850.94",large_cap
"Jun 04, 2021","1,849.07",large_cap
"Jun 03, 2021","1,833.38",large_cap
"Jun 02, 2021","1,841.12",large_cap
"Jun 01, 2021","1,838.43",large_cap
"May 31, 2021","1,835.60",large_cap
"May 28, 2021","1,837.95",large_cap
"May 27, 2021","1,832.73",large_cap
"May 26, 2021","1,833.09",large_cap
"May 25, 2021","1,831.34",large_cap
"May 24, 2021","1,831.79",large_cap
"May 21, 2021","1,816.99",large_cap
"May 20, 2021","1,816.51",large_cap
"May 19, 2021","1,797.11",large_cap
"May 18, 2021","1,807.16",large_cap
"May 17, 2021","1,811.80",large_cap
