sector,date,value,index
Consumer Discretionary,22/01/2020,282.69,100
Consumer Discretionary,23/01/2020,281.6,99.61441862
Consumer Discretionary,24/01/2020,279.25,98.78311932
Consumer Discretionary,25/01/2020,,0
Consumer Discretionary,26/01/2020,,0
Consumer Discretionary,27/01/2020,274.13,96.97194807
Consumer Discretionary,28/01/2020,276.14,97.68297428
Consumer Discretionary,29/01/2020,276.12,97.6758994
Consumer Discretionary,30/01/2020,275.45,97.43889066
Consumer Discretionary,31/01/2020,276.42,97.78202271
Consumer Discretionary,01/02/2020,,0
Consumer Discretionary,02/02/2020,,0
Consumer Discretionary,03/02/2020,278.03,98.35155117
Consumer Discretionary,04/02/2020,282.95,100.0919735
Consumer Discretionary,05/02/2020,283.13,100.1556475
Consumer Discretionary,06/02/2020,283.95,100.4457179
Consumer Discretionary,07/02/2020,282.34,99.87618947
Consumer Discretionary,08/02/2020,,0
Consumer Discretionary,09/02/2020,,0
Consumer Discretionary,10/02/2020,284.07,100.4881673
Consumer Discretionary,11/02/2020,285.83,101.1107574
Consumer Discretionary,12/02/2020,288.88,102.1896777
Consumer Discretionary,13/02/2020,288.39,102.016343
Consumer Discretionary,14/02/2020,287.33,101.6413739
Consumer Discretionary,15/02/2020,,0
Consumer Discretionary,16/02/2020,,0
Consumer Discretionary,17/02/2020,287.12,101.5670876
Consumer Discretionary,18/02/2020,286.64,101.3972903
Consumer Discretionary,19/02/2020,288.41,102.0234179
Consumer Discretionary,20/02/2020,287.89,101.8394708
Consumer Discretionary,21/02/2020,284.74,100.725176
Consumer Discretionary,22/02/2020,,0
Consumer Discretionary,23/02/2020,,0
Consumer Discretionary,24/02/2020,275.29,97.38229156
Consumer Discretionary,25/02/2020,268.58,95.00866674
Consumer Discretionary,26/02/2020,266.8,94.37900173
Consumer Discretionary,27/02/2020,256.89,90.87339488
Consumer Discretionary,28/02/2020,253.87,89.80508684
Consumer Discretionary,29/02/2020,,0
Consumer Discretionary,01/03/2020,,0
Consumer Discretionary,02/03/2020,260.53,92.16102444
Consumer Discretionary,03/03/2020,257.34,91.03257986
Consumer Discretionary,04/03/2020,262.83,92.97463653
Consumer Discretionary,05/03/2020,256.01,90.56209983
Consumer Discretionary,06/03/2020,251.66,89.02331175
Consumer Discretionary,07/03/2020,,0
Consumer Discretionary,08/03/2020,,0
Consumer Discretionary,09/03/2020,236.72,83.73837065
Consumer Discretionary,10/03/2020,243.98,86.30655488
Consumer Discretionary,11/03/2020,233.37,82.55332697
Consumer Discretionary,12/03/2020,210.55,74.48088012
Consumer Discretionary,13/03/2020,217.19,76.82974283
Consumer Discretionary,14/03/2020,,0
Consumer Discretionary,15/03/2020,,0
Consumer Discretionary,16/03/2020,196.1,69.36927376
Consumer Discretionary,17/03/2020,201.03,71.11323358
Consumer Discretionary,18/03/2020,190.87,67.51919063
Consumer Discretionary,19/03/2020,195.75,69.24546323
Consumer Discretionary,20/03/2020,194.16,68.68300966
Consumer Discretionary,21/03/2020,,0
Consumer Discretionary,22/03/2020,,0
Consumer Discretionary,23/03/2020,192.95,68.25497895
Consumer Discretionary,24/03/2020,209.4,74.07407407
Consumer Discretionary,25/03/2020,215.96,76.39463724
Consumer Discretionary,26/03/2020,222.69,78.77533694
Consumer Discretionary,27/03/2020,217.28,76.86157982
Consumer Discretionary,28/03/2020,,0
Consumer Discretionary,29/03/2020,,0
Consumer Discretionary,30/03/2020,219.33,77.58675581
Consumer Discretionary,31/03/2020,216.34,76.5290601
Consumer Discretionary,01/04/2020,207.71,73.47624606
Consumer Discretionary,02/04/2020,206.8,73.15433867
Consumer Discretionary,03/04/2020,,0
Consumer Discretionary,04/04/2020,,0
Consumer Discretionary,05/04/2020,203.55,72.00466943
Consumer Discretionary,06/04/2020,217.71,77.01368991
Consumer Discretionary,07/04/2020,222.39,78.66921363
Consumer Discretionary,08/04/2020,227.56,80.49807209
Consumer Discretionary,09/04/2020,231.52,81.89889985
Consumer Discretionary,10/04/2020,231.52,81.89889985
Consumer Discretionary,11/04/2020,,0
Consumer Discretionary,12/04/2020,,0
Consumer Discretionary,13/04/2020,232.99,82.4189041
Consumer Discretionary,14/04/2020,240.95,85.2347094
Consumer Discretionary,15/04/2020,237.08,83.86571863
Consumer Discretionary,16/04/2020,240.95,85.2347094
Consumer Discretionary,17/04/2020,232.99,82.4189041
Consumer Discretionary,18/04/2020,,0
Consumer Discretionary,19/04/2020,,0
Consumer Discretionary,20/04/2020,243.44,86.11553292
Consumer Discretionary,21/04/2020,236.31,83.59333546
Consumer Discretionary,22/04/2020,239.65,84.7748417
Consumer Discretionary,23/04/2020,240.96,85.23824684
Consumer Discretionary,24/04/2020,242.4,85.74763876
Consumer Discretionary,25/04/2020,,0
Consumer Discretionary,26/04/2020,,0
Consumer Discretionary,27/04/2020,247.23,87.45622413
Consumer Discretionary,28/04/2020,247.48,87.54466023
Consumer Discretionary,29/04/2020,253.01,89.50086667
Consumer Discretionary,30/04/2020,253.09,89.52916622
Consumer Discretionary,01/05/2020,244.07,86.33839188
Consumer Discretionary,02/05/2020,,0
Consumer Discretionary,03/05/2020,,0
Consumer Discretionary,04/05/2020,243.51,86.14029502
Consumer Discretionary,05/05/2020,245.04,86.68152393
Consumer Discretionary,06/05/2020,245.69,86.91145778
Consumer Discretionary,07/05/2020,248.09,87.7604443
Consumer Discretionary,08/05/2020,253.49,89.67066398
Consumer Discretionary,09/05/2020,,0
Consumer Discretionary,10/05/2020,,0
Consumer Discretionary,11/05/2020,253.9,89.81569918
Consumer Discretionary,12/05/2020,249.92,88.40779653
Consumer Discretionary,13/05/2020,245.84,86.96451944
Consumer Discretionary,14/05/2020,246.08,87.04941809
Consumer Discretionary,15/05/2020,248.09,87.7604443
Consumer Discretionary,16/05/2020,,0
Consumer Discretionary,17/05/2020,,0
Consumer Discretionary,18/05/2020,255.81,90.49135095
Consumer Discretionary,19/05/2020,257.14,90.96183098
Consumer Discretionary,20/05/2020,260.33,92.09027557
Consumer Discretionary,21/05/2020,259.45,91.77898051
Consumer Discretionary,22/05/2020,258.61,91.48183523
Consumer Discretionary,23/05/2020,,0
Consumer Discretionary,24/05/2020,,0
Consumer Discretionary,25/05/2020,259.9,91.93816548
Consumer Discretionary,26/05/2020,264.64,93.61491386
Consumer Discretionary,27/05/2020,267.86,94.75397078
Consumer Discretionary,28/05/2020,268.42,94.95206764
Consumer Discretionary,29/05/2020,268.14,94.85301921
Consumer Discretionary,30/05/2020,,0
Consumer Discretionary,31/05/2020,,0
Consumer Discretionary,01/06/2020,271.21,95.93901447
Consumer Discretionary,02/06/2020,273.93,96.90119919
Consumer Discretionary,03/06/2020,278.8,98.62393435
Consumer Discretionary,04/06/2020,277.71,98.23835297
Consumer Discretionary,05/06/2020,283.5,100.286533
Consumer Discretionary,06/06/2020,,0
Consumer Discretionary,07/06/2020,,0
Consumer Discretionary,08/06/2020,286.62,101.3902154
Consumer Discretionary,09/06/2020,286.33,101.2876296
Consumer Discretionary,10/06/2020,286.54,101.3619159
Consumer Discretionary,11/06/2020,273.64,96.79861332
Consumer Discretionary,12/06/2020,273.6,96.78446355
Consumer Discretionary,13/06/2020,,0
Consumer Discretionary,14/06/2020,,0
Consumer Discretionary,15/06/2020,274.09,96.95779829
Consumer Discretionary,16/06/2020,280.2,99.11917648
Consumer Discretionary,17/06/2020,280.6,99.26067424
Consumer Discretionary,18/06/2020,279.95,99.03074039
Consumer Discretionary,19/06/2020,279,98.69468322
Consumer Discretionary,20/06/2020,,0
Consumer Discretionary,21/06/2020,,0
Consumer Discretionary,22/06/2020,281.02,99.40924688
Consumer Discretionary,23/06/2020,284.93,100.7923874
Consumer Discretionary,24/06/2020,278.74,98.60270968
Consumer Discretionary,25/06/2020,278.68,98.58148502
Consumer Discretionary,26/06/2020,274.24,97.01085995
Consumer Discretionary,27/06/2020,,0
Consumer Discretionary,28/06/2020,,0
Consumer Discretionary,29/06/2020,276.37,97.76433549
Consumer Discretionary,30/06/2020,280.58,99.25359935
Consumer Discretionary,01/07/2020,283.98,100.4563303
Consumer Discretionary,02/07/2020,287.08,101.5529378
Consumer Discretionary,03/07/2020,286.94,101.5034136
Consumer Discretionary,04/07/2020,,0
Consumer Discretionary,05/07/2020,,0
Consumer Discretionary,06/07/2020,296.21,104.7826241
Consumer Discretionary,07/07/2020,292.33,103.4100959
Consumer Discretionary,08/07/2020,294,104.000849
Consumer Discretionary,09/07/2020,295.69,104.598677
Consumer Discretionary,10/07/2020,298.87,105.7235841
Consumer Discretionary,11/07/2020,,0
Consumer Discretionary,12/07/2020,,0
Consumer Discretionary,13/07/2020,297.04,105.0762319
Consumer Discretionary,14/07/2020,297.33,105.1788178
Consumer Discretionary,15/07/2020,300.69,106.3673989
Consumer Discretionary,16/07/2020,299.18,105.8332449
Consumer Discretionary,17/07/2020,297.95,105.3981393
Consumer Discretionary,18/07/2020,,0
Consumer Discretionary,19/07/2020,,0
Consumer Discretionary,20/07/2020,305.27,107.9875482
Consumer Discretionary,21/07/2020,304.74,107.8000637
Consumer Discretionary,22/07/2020,304.96,107.8778874
Consumer Discretionary,23/07/2020,300.56,106.3214121
Consumer Discretionary,24/07/2020,299.77,106.0419541
Consumer Discretionary,25/07/2020,,0
Consumer Discretionary,26/07/2020,,0
Consumer Discretionary,27/07/2020,303.83,107.4781563
Consumer Discretionary,28/07/2020,300.1,106.1586897
Consumer Discretionary,29/07/2020,301.94,106.8095794
Consumer Discretionary,30/07/2020,300.9,106.4416852
Consumer Discretionary,31/07/2020,300.69,106.3673989
Consumer Discretionary,01/08/2020,,0
Consumer Discretionary,02/08/2020,,0
Consumer Discretionary,03/08/2020,301.59,106.6857689
Consumer Discretionary,04/08/2020,304.94,107.8708126
Consumer Discretionary,05/08/2020,309.13,109.3530015
Consumer Discretionary,06/08/2020,309.54,109.4980367
Consumer Discretionary,07/08/2020,308.44,109.1089179
Consumer Discretionary,08/08/2020,,0
Consumer Discretionary,09/08/2020,,0
Consumer Discretionary,10/08/2020,309.25,109.3954508
Consumer Discretionary,11/08/2020,310.34,109.7810322
Consumer Discretionary,12/08/2020,316.3,111.8893488
Consumer Discretionary,13/08/2020,317.61,112.3527539
Consumer Discretionary,14/08/2020,317.07,112.1617319
Consumer Discretionary,15/08/2020,,0
Consumer Discretionary,16/08/2020,,0
Consumer Discretionary,17/08/2020,321.63,113.7748063
Consumer Discretionary,18/08/2020,325.34,115.087198
Consumer Discretionary,19/08/2020,323.67,114.4964449
Consumer Discretionary,20/08/2020,323.47,114.425696
Consumer Discretionary,21/08/2020,324.7,114.8608016
Consumer Discretionary,22/08/2020,,0
Consumer Discretionary,23/08/2020,,0
Consumer Discretionary,24/08/2020,328.05,116.0458453
Consumer Discretionary,25/08/2020,329.61,116.5976865
Consumer Discretionary,26/08/2020,334.92,118.4760692
Consumer Discretionary,27/08/2020,333.53,117.9843645
Consumer Discretionary,28/08/2020,334.56,118.3487212
Consumer Discretionary,29/08/2020,,0
Consumer Discretionary,30/08/2020,,0
Consumer Discretionary,31/08/2020,337.13,119.2578443
Consumer Discretionary,01/09/2020,338.53,119.7530864
Consumer Discretionary,02/09/2020,340.59,120.4817999
Consumer Discretionary,03/09/2020,330.65,116.9655807
Consumer Discretionary,04/09/2020,326.98,115.6673388
Consumer Discretionary,05/09/2020,,0
Consumer Discretionary,06/09/2020,,0
Consumer Discretionary,07/09/2020,327.74,115.9361845
Consumer Discretionary,08/09/2020,319.08,112.8727581
Consumer Discretionary,09/09/2020,324.76,114.8820262
Consumer Discretionary,10/09/2020,322.37,114.0365772
Consumer Discretionary,11/09/2020,321.85,113.8526301
Consumer Discretionary,12/09/2020,,0
Consumer Discretionary,13/09/2020,,0
Consumer Discretionary,14/09/2020,326.41,115.4657045
Consumer Discretionary,15/09/2020,330.34,116.8559199
Consumer Discretionary,16/09/2020,328.21,116.1024444
Consumer Discretionary,17/09/2020,323.26,114.3514097
Consumer Discretionary,18/09/2020,321.17,113.6120839
Consumer Discretionary,19/09/2020,,0
Consumer Discretionary,20/09/2020,,0
Consumer Discretionary,21/09/2020,316.53,111.97071
Consumer Discretionary,22/09/2020,320.82,113.4882734
Consumer Discretionary,23/09/2020,314.97,111.4188687
Consumer Discretionary,24/09/2020,314.27,111.1712477
Consumer Discretionary,25/09/2020,318.37,112.6215996
Consumer Discretionary,26/09/2020,,0
Consumer Discretionary,27/09/2020,,0
Consumer Discretionary,28/09/2020,325.41,115.1119601
Consumer Discretionary,29/09/2020,324.12,114.6556298
Consumer Discretionary,30/09/2020,324.77,114.8855637
Consumer Discretionary,01/10/2020,329.54,116.5729244
Consumer Discretionary,02/10/2020,325.41,115.1119601
Consumer Discretionary,03/10/2020,,0
Consumer Discretionary,04/10/2020,,0
Consumer Discretionary,05/10/2020,330.71,116.9868053
Consumer Discretionary,06/10/2020,326.18,115.3843433
Consumer Discretionary,07/10/2020,332.08,117.4714351
Consumer Discretionary,08/10/2020,332.98,117.7898051
Consumer Discretionary,09/10/2020,337.38,119.3462804
Consumer Discretionary,10/10/2020,,0
Consumer Discretionary,11/10/2020,,0
Consumer Discretionary,12/10/2020,342.58,121.1857512
Consumer Discretionary,13/10/2020,342.71,121.2317379
Consumer Discretionary,14/10/2020,340.03,120.283703
Consumer Discretionary,15/10/2020,337.94,119.5443772
Consumer Discretionary,16/10/2020,336.87,119.1658707
Consumer Discretionary,17/10/2020,,0
Consumer Discretionary,18/10/2020,,0
Consumer Discretionary,19/10/2020,334.03,118.1612367
Consumer Discretionary,20/10/2020,335.05,118.522056
Consumer Discretionary,21/10/2020,333.82,118.0869504
Consumer Discretionary,22/10/2020,333.44,117.9525275
Consumer Discretionary,23/10/2020,335.52,118.6883158
Consumer Discretionary,24/10/2020,,0
Consumer Discretionary,25/10/2020,,0
Consumer Discretionary,26/10/2020,331.34,117.2096643
Consumer Discretionary,27/10/2020,332.09,117.4749726
Consumer Discretionary,28/10/2020,321.99,113.9021543
Consumer Discretionary,29/10/2020,323.87,114.5671937
Consumer Discretionary,30/10/2020,315.8,111.7124766
Consumer Discretionary,31/10/2020,,0
Consumer Discretionary,01/11/2020,,0
Consumer Discretionary,02/11/2020,318.19,112.5579256
Consumer Discretionary,03/11/2020,325.25,115.055361
Consumer Discretionary,04/11/2020,333.2,117.8676289
Consumer Discretionary,05/11/2020,341.65,120.8567689
Consumer Discretionary,06/11/2020,341.65,120.8567689
Consumer Discretionary,07/11/2020,,0
Consumer Discretionary,08/11/2020,,0
Consumer Discretionary,09/11/2020,340.89,120.5879232
Consumer Discretionary,10/11/2020,338.28,119.6646503
Consumer Discretionary,11/11/2020,342.91,121.3024868
Consumer Discretionary,12/11/2020,339.86,120.2235665
Consumer Discretionary,13/11/2020,342.22,121.0584032
Consumer Discretionary,14/11/2020,,0
Consumer Discretionary,15/11/2020,,0
Consumer Discretionary,16/11/2020,346.46,122.5582794
Consumer Discretionary,17/11/2020,347.8,123.0322969
Consumer Discretionary,18/11/2020,348.65,123.3329796
Consumer Discretionary,19/11/2020,349.59,123.6654993
Consumer Discretionary,20/11/2020,348.8,123.3860412
Consumer Discretionary,21/11/2020,,0
Consumer Discretionary,22/11/2020,,0
Consumer Discretionary,23/11/2020,351.41,124.3093141
Consumer Discretionary,24/11/2020,357.71,126.5379037
Consumer Discretionary,25/11/2020,360.2,127.4187272
Consumer Discretionary,26/11/2020,359.94,127.3267537
Consumer Discretionary,27/11/2020,361.52,127.8856698
Consumer Discretionary,28/11/2020,,0
Consumer Discretionary,29/11/2020,,0
Consumer Discretionary,30/11/2020,357.4,126.428243
Consumer Discretionary,01/12/2020,362.09,128.0873041
Consumer Discretionary,02/12/2020,359.8,127.2772295
Consumer Discretionary,03/12/2020,362.85,128.3561498
Consumer Discretionary,04/12/2020,362.95,128.3915243
Consumer Discretionary,05/12/2020,,0
Consumer Discretionary,06/12/2020,,0
Consumer Discretionary,07/12/2020,363.94,128.7417312
Consumer Discretionary,08/12/2020,363.94,128.7417312
Consumer Discretionary,09/12/2020,361.78,127.9776434
Consumer Discretionary,10/12/2020,362.42,128.2040398
Consumer Discretionary,11/12/2020,360.98,127.6946478
Consumer Discretionary,12/12/2020,,0
Consumer Discretionary,13/12/2020,,0
Consumer Discretionary,14/12/2020,364.61,128.97874
Consumer Discretionary,15/12/2020,367.62,130.0435106
Consumer Discretionary,16/12/2020,370.44,131.0410697
Consumer Discretionary,17/12/2020,374.31,132.4100605
Consumer Discretionary,18/12/2020,373.83,132.2402632
Consumer Discretionary,19/12/2020,,0
Consumer Discretionary,20/12/2020,,0
Consumer Discretionary,21/12/2020,370.31,130.995083
Consumer Discretionary,22/12/2020,369.28,130.6307262
Consumer Discretionary,23/12/2020,370,130.8854222
Consumer Discretionary,24/12/2020,370.47,131.0516821
Consumer Discretionary,25/12/2020,370.52,131.0693693
Consumer Discretionary,26/12/2020,,0
Consumer Discretionary,27/12/2020,,0
Consumer Discretionary,28/12/2020,374.42,132.4489724
Consumer Discretionary,29/12/2020,376.63,133.2307475
Consumer Discretionary,30/12/2020,377.72,133.6163288
Consumer Discretionary,31/12/2020,376.85,133.3085712
Consumer Discretionary,01/01/2021,376.85,133.3085712
Consumer Discretionary,02/01/2021,,0
Consumer Discretionary,03/01/2021,,0
Consumer Discretionary,04/01/2021,374,132.3003997
Consumer Discretionary,05/01/2021,376.19,133.0750999
Consumer Discretionary,06/01/2021,376.78,133.2838091
Consumer Discretionary,07/01/2021,381.87,135.084368
Consumer Discretionary,08/01/2021,388.61,137.4686052
Consumer Discretionary,09/01/2021,,0
Consumer Discretionary,10/01/2021,,0
Consumer Discretionary,11/01/2021,382.2,135.2011037
Consumer Discretionary,12/01/2021,385.85,136.4922707
Consumer Discretionary,13/01/2021,386.21,136.6196187
Consumer Discretionary,14/01/2021,385.34,136.311861
Consumer Discretionary,15/01/2021,380.67,134.6598748
Consumer Discretionary,16/01/2021,,0
Consumer Discretionary,17/01/2021,,0
Consumer Discretionary,18/01/2021,381.16,134.8332095
Consumer Discretionary,19/01/2021,382.55,135.3249142
Consumer Discretionary,20/01/2021,389.91,137.9284729
Consumer Discretionary,21/01/2021,392.31,138.7774594
Consumer Discretionary,22/01/2021,391.04,138.328204
Consumer Discretionary,23/01/2021,,0
Consumer Discretionary,24/01/2021,,0
Consumer Discretionary,25/01/2021,390.11,137.9992218
Consumer Discretionary,26/01/2021,390.09,137.9921469
Consumer Discretionary,27/01/2021,380.46,134.5855885
Consumer Discretionary,28/01/2021,381.75,135.0419187
Consumer Discretionary,29/01/2021,374.65,132.5303336
Consumer Discretionary,30/01/2021,,0
Consumer Discretionary,31/01/2021,,0
Consumer Discretionary,01/02/2021,382.82,135.4204252
Consumer Discretionary,02/02/2021,389.94,137.9390852
Consumer Discretionary,03/02/2021,389.35,137.730376
Consumer Discretionary,04/02/2021,392.84,138.9649439
Consumer Discretionary,05/02/2021,397.38,140.5709434
Consumer Discretionary,06/02/2021,,0
Consumer Discretionary,07/02/2021,,0
Consumer Discretionary,08/02/2021,399.07,141.1687714
Consumer Discretionary,09/02/2021,398.04,140.8044147
Consumer Discretionary,10/02/2021,395.69,139.9731154
Consumer Discretionary,11/02/2021,395.68,139.969578
Consumer Discretionary,12/02/2021,396.47,140.249036
Consumer Discretionary,13/02/2021,,0
Consumer Discretionary,14/02/2021,,0
Consumer Discretionary,15/02/2021,397.85,140.7372033
Consumer Discretionary,16/02/2021,396.33,140.1995118
Consumer Discretionary,17/02/2021,396.05,140.1004634
Consumer Discretionary,18/02/2021,396.35,140.2065867
Consumer Discretionary,19/02/2021,394.99,139.7254944
Consumer Discretionary,20/02/2021,,0
Consumer Discretionary,21/02/2021,,0
Consumer Discretionary,22/02/2021,388.74,137.514592
Consumer Discretionary,23/02/2021,387.23,136.9804379
Consumer Discretionary,24/02/2021,387.15,136.9521384
Consumer Discretionary,25/02/2021,378.56,133.9134741
Consumer Discretionary,26/02/2021,377.13,133.4076197
Consumer Discretionary,27/02/2021,,0
Consumer Discretionary,28/02/2021,,0
Consumer Discretionary,01/03/2021,384.94,136.1703633
Consumer Discretionary,02/03/2021,381.25,134.8650465
Consumer Discretionary,03/03/2021,375.93,132.9831264
Consumer Discretionary,04/03/2021,368.97,130.5210655
Consumer Discretionary,05/03/2021,368.87,130.485691
Consumer Discretionary,06/03/2021,,0
Consumer Discretionary,07/03/2021,,0
Consumer Discretionary,08/03/2021,368.81,130.4644664
Consumer Discretionary,09/03/2021,379.91,134.391029
Consumer Discretionary,10/03/2021,381.7,135.0242315
Consumer Discretionary,11/03/2021,387.71,137.1502352
Consumer Discretionary,12/03/2021,387.62,137.1183982
Consumer Discretionary,13/03/2021,,0
Consumer Discretionary,14/03/2021,,0
Consumer Discretionary,15/03/2021,391.36,138.4414022
Consumer Discretionary,16/03/2021,389.84,137.9037108
Consumer Discretionary,17/03/2021,393.86,139.3257632
Consumer Discretionary,18/03/2021,388.03,137.2634334
Consumer Discretionary,19/03/2021,388.88,137.5641162
Consumer Discretionary,20/03/2021,,0
Consumer Discretionary,21/03/2021,,0
Consumer Discretionary,22/03/2021,390.26,138.0522834
Consumer Discretionary,23/03/2021,387.35,137.0228873
Consumer Discretionary,24/03/2021,381.05,134.7942976
Consumer Discretionary,25/03/2021,382.46,135.2930772
Consumer Discretionary,26/03/2021,385.83,136.4851958
Consumer Discretionary,27/03/2021,,0
Consumer Discretionary,28/03/2021,,0
Consumer Discretionary,29/03/2021,384.91,136.159751
Consumer Discretionary,30/03/2021,387.48,137.068874
Consumer Discretionary,31/03/2021,389.6,137.8188121
Consumer Discretionary,01/04/2021,392.83,138.9614065
Consumer Discretionary,02/04/2021,393.48,139.1913403
Consumer Discretionary,03/04/2021,,0
Consumer Discretionary,04/04/2021,,0
Consumer Discretionary,05/04/2021,399.8,141.4270048
Consumer Discretionary,06/04/2021,401.35,141.9753086
Consumer Discretionary,07/04/2021,401.3,141.9576214
Consumer Discretionary,08/04/2021,402.86,142.5094627
Consumer Discretionary,09/04/2021,405.83,143.5600835
Consumer Discretionary,10/04/2021,,0
Consumer Discretionary,11/04/2021,,0
Consumer Discretionary,12/04/2021,407.27,144.0694754
Consumer Discretionary,13/04/2021,411.21,145.4632283
Consumer Discretionary,14/04/2021,408.8,144.6107043
Consumer Discretionary,15/04/2021,412.06,145.763911
Consumer Discretionary,16/04/2021,414.99,146.800382
Consumer Discretionary,17/04/2021,,0
Consumer Discretionary,18/04/2021,,0
Consumer Discretionary,19/04/2021,411.91,145.7108493
Consumer Discretionary,20/04/2021,405.89,143.5813081
Consumer Discretionary,21/04/2021,408.78,144.6036294
Consumer Discretionary,22/04/2021,407.17,144.034101
Consumer Discretionary,23/04/2021,409.95,145.0175103
Consumer Discretionary,24/04/2021,,0
Consumer Discretionary,25/04/2021,,0
Consumer Discretionary,26/04/2021,412.15,145.795748
Consumer Discretionary,27/04/2021,411.23,145.4703032
Consumer Discretionary,28/04/2021,411.85,145.6896247
Consumer Discretionary,29/04/2021,411.51,145.5693516
Consumer Discretionary,30/04/2021,409.59,144.8901624
Consumer Discretionary,01/05/2021,,0
Consumer Discretionary,02/05/2021,,0
Consumer Discretionary,03/05/2021,,0
Consumer Discretionary,04/05/2021,408.68,144.568255
Consumer Discretionary,05/05/2021,403.04,142.5731367
Consumer Discretionary,06/05/2021,402.84,142.5023878
Consumer Discretionary,07/05/2021,404.11,142.9516431
Consumer Discretionary,08/05/2021,407.96,144.313559
Consumer Discretionary,09/05/2021,,0
Consumer Discretionary,10/05/2021,,0
Consumer Discretionary,11/05/2021,403.13,142.6049736
Consumer Discretionary,12/05/2021,397.74,140.6982914
Consumer Discretionary,13/05/2021,387.64,137.1254731
Consumer Discretionary,14/05/2021,388.44,137.4084686
Consumer Discretionary,15/05/2021,395.67,139.9660405
Consumer Discretionary,16/05/2021,,0
Consumer Discretionary,17/05/2021,,0
Consumer Discretionary,18/05/2021,395.81,140.0155648
Consumer Discretionary,19/05/2021,395.51,139.9094414
Consumer Discretionary,20/05/2021,392.09,138.6996356
Consumer Discretionary,21/05/2021,396.28,140.1818246
Consumer Discretionary,22/05/2021,395.45,139.8882168
Consumer Discretionary,23/05/2021,,0
Consumer Discretionary,24/05/2021,,0
Consumer Discretionary,25/05/2021,398.9,141.1086349
Consumer Discretionary,26/05/2021,400.67,141.7347625
Consumer Discretionary,27/05/2021,403.82,142.8490573
Consumer Discretionary,28/05/2021,404.57,143.1143656
Consumer Discretionary,29/05/2021,405.08,143.2947752
Consumer Discretionary,30/05/2021,,0
Consumer Discretionary,31/05/2021,404.83,143.2063391
Consumer Discretionary,01/06/2021,406.15,143.6732817
Consumer Discretionary,02/06/2021,405.91,143.588383
Consumer Discretionary,03/06/2021,401.96,142.1910927
Consumer Discretionary,04/06/2021,405.16,143.3230747
Consumer Discretionary,05/06/2021,,0
Consumer Discretionary,06/06/2021,,0
Consumer Discretionary,07/06/2021,405.61,143.4822597
Consumer Discretionary,08/06/2021,408.09,144.3595458
Consumer Discretionary,09/06/2021,406.18,143.683894
Consumer Discretionary,10/06/2021,407.19,144.0411758
Consumer Discretionary,11/06/2021,409.05,144.6991404
Consumer Discretionary,12/06/2021,,0
Consumer Discretionary,13/06/2021,,0
Consumer Discretionary,14/06/2021,409.42,144.8300258
Consumer Discretionary,15/06/2021,408.19,144.3949202
Consumer Discretionary,16/06/2021,408.73,144.5859422
Consumer Discretionary,17/06/2021,409.14,144.7309774
Consumer Discretionary,18/06/2021,405.21,143.340762
Consumer Discretionary,19/06/2021,,0
Consumer Discretionary,20/06/2021,,0
Consumer Discretionary,21/06/2021,407.07,143.9987265
Consumer Discretionary,22/06/2021,411.33,145.5056776
Consumer Discretionary,23/06/2021,412.16,145.7992854
Consumer Discretionary,24/06/2021,413.28,146.1954791
Consumer Discretionary,25/06/2021,414.84,146.7473204
Consumer Discretionary,26/06/2021,,0
Consumer Discretionary,27/06/2021,,0
Consumer Discretionary,28/06/2021,414.75,146.7154834
Consumer Discretionary,29/06/2021,415.52,146.9878666
Consumer Discretionary,30/06/2021,413.85,146.3971134
Consumer Discretionary,01/07/2021,,0
Consumer Discretionary,02/07/2021,415.2,146.8746684
Consumer Discretionary,03/07/2021,419.1,148.2542715
Consumer Discretionary,04/07/2021,,0
Consumer Discretionary,05/07/2021,,0
Consumer Discretionary,06/07/2021,419.02,148.2259719
Consumer Discretionary,07/07/2021,420.22,148.6504652
Consumer Discretionary,08/07/2021,420.01,148.5761789
Consumer Discretionary,09/07/2021,417.7,147.7590293
Consumer Discretionary,10/07/2021,421.39,149.0643461
Consumer Discretionary,11/07/2021,,0
Consumer Discretionary,12/07/2021,,0
Consumer Discretionary,13/07/2021,424.26,150.0795925
Consumer Discretionary,14/07/2021,421.02,148.9334607
Consumer Discretionary,15/07/2021,420.34,148.6929145
Consumer Discretionary,16/07/2021,416.74,147.4194347
Consumer Discretionary,17/07/2021,412.2,145.8134352
Consumer Discretionary,18/07/2021,,0
Consumer Discretionary,19/07/2021,,0
Consumer Discretionary,20/07/2021,407,143.9739644
Consumer Discretionary,21/07/2021,411.01,145.3924794
Consumer Discretionary,22/07/2021,415.63,147.0267784
Consumer Discretionary,23/07/2021,418.2,147.9359015
Consumer Discretionary,24/07/2021,421.59,149.135095
Consumer Discretionary,25/07/2021,,0
Consumer Discretionary,26/07/2021,,0
Consumer Discretionary,27/07/2021,423.84,149.9310198
Consumer Discretionary,28/07/2021,419.97,148.5620291
Consumer Discretionary,29/07/2021,420.08,148.600941
Consumer Discretionary,30/07/2021,424.19,150.0548304
Consumer Discretionary,31/07/2021,414.91,146.7720825
Consumer Discretionary,01/08/2021,,0
Consumer Discretionary,02/08/2021,418.1,147.9005271
Consumer Discretionary,03/08/2021,419.6,148.4311437
Consumer Discretionary,04/08/2021,417,147.5114083
