date,index,sector
22/01/2020,100,small-cap
23/01/2020,99.65588899,small-cap
24/01/2020,99.04810851,small-cap
25/01/2020,0,small-cap
26/01/2020,0,small-cap
27/01/2020,97.60016088,small-cap
28/01/2020,98.02024445,small-cap
29/01/2020,97.90628561,small-cap
30/01/2020,97.5107814,small-cap
31/01/2020,96.48068286,small-cap
01/02/2020,0,small-cap
02/02/2020,0,small-cap
03/02/2020,96.7331799,small-cap
04/02/2020,97.96214779,small-cap
05/02/2020,99.00341877,small-cap
06/02/2020,99.01012223,small-cap
07/02/2020,98.14314124,small-cap
08/02/2020,0,small-cap
09/02/2020,0,small-cap
10/02/2020,98.3755279,small-cap
11/02/2020,99.04363953,small-cap
12/02/2020,99.66706143,small-cap
13/02/2020,99.7586754,small-cap
14/02/2020,99.68493732,small-cap
15/02/2020,0,small-cap
16/02/2020,0,small-cap
17/02/2020,99.5508681,small-cap
18/02/2020,99.10620517,small-cap
19/02/2020,99.48606797,small-cap
20/02/2020,99.39221952,small-cap
21/02/2020,98.74645275,small-cap
22/02/2020,0,small-cap
23/02/2020,0,small-cap
24/02/2020,96.07847519,small-cap
25/02/2020,93.36804237,small-cap
26/02/2020,92.27761267,small-cap
27/02/2020,89.37501397,small-cap
28/02/2020,87.53379662,small-cap
29/02/2020,0,small-cap
01/03/2020,0,small-cap
02/03/2020,89.40629678,small-cap
03/03/2020,88.79404733,small-cap
04/03/2020,90.30679508,small-cap
05/03/2020,88.32480504,small-cap
06/03/2020,86.41655308,small-cap
07/03/2020,0,small-cap
08/03/2020,0,small-cap
09/03/2020,79.55891225,small-cap
10/03/2020,80.7945836,small-cap
11/03/2020,76.88199674,small-cap
12/03/2020,68.75293276,small-cap
13/03/2020,71.07456483,small-cap
14/03/2020,0,small-cap
15/03/2020,0,small-cap
16/03/2020,63.58009519,small-cap
17/03/2020,65.10624986,small-cap
18/03/2020,59.87084665,small-cap
19/03/2020,61.60927759,small-cap
20/03/2020,60.61939982,small-cap
21/03/2020,0,small-cap
22/03/2020,0,small-cap
23/03/2020,59.19603155,small-cap
24/03/2020,64.33311733,small-cap
25/03/2020,66.54525954,small-cap
26/03/2020,69.78973477,small-cap
27/03/2020,68.39764932,small-cap
28/03/2020,0,small-cap
29/03/2020,0,small-cap
30/03/2020,69.13056108,small-cap
31/03/2020,69.14173352,small-cap
01/04/2020,65.91513418,small-cap
02/04/2020,65.91289969,small-cap
03/04/2020,0,small-cap
04/04/2020,0,small-cap
05/04/2020,64.29513105,small-cap
06/04/2020,68.16526266,small-cap
07/04/2020,69.45009273,small-cap
08/04/2020,71.70692468,small-cap
09/04/2020,74.05537059,small-cap
10/04/2020,74.17603289,small-cap
11/04/2020,0,small-cap
12/04/2020,0,small-cap
13/04/2020,0,small-cap
14/04/2020,0,small-cap
15/04/2020,0,small-cap
16/04/2020,0,small-cap
17/04/2020,0,small-cap
18/04/2020,0,small-cap
19/04/2020,0,small-cap
20/04/2020,73.47440395,small-cap
21/04/2020,71.57508994,small-cap
22/04/2020,72.32140862,small-cap
23/04/2020,73.38502447,small-cap
24/04/2020,73.80063906,small-cap
25/04/2020,0,small-cap
26/04/2020,0,small-cap
27/04/2020,76.08428485,small-cap
28/04/2020,76.98925212,small-cap
29/04/2020,79.64158827,small-cap
30/04/2020,78.35452372,small-cap
01/05/2020,76.24740241,small-cap
02/05/2020,0,small-cap
03/05/2020,0,small-cap
04/05/2020,75.79380153,small-cap
05/05/2020,76.4909615,small-cap
06/05/2020,76.17589882,small-cap
07/05/2020,77.13225929,small-cap
08/05/2020,79.26619445,small-cap
09/05/2020,0,small-cap
10/05/2020,0,small-cap
11/05/2020,78.92208344,small-cap
12/05/2020,77.27079749,small-cap
13/05/2020,75.27540053,small-cap
14/05/2020,74.84191004,small-cap
15/05/2020,75.64185641,small-cap
16/05/2020,0,small-cap
17/05/2020,0,small-cap
18/05/2020,78.91537997,small-cap
19/05/2020,78.7388555,small-cap
20/05/2020,80.29852747,small-cap
21/05/2020,80.20244453,small-cap
22/05/2020,80.26054119,small-cap
23/05/2020,0,small-cap
24/05/2020,0,small-cap
25/05/2020,80.80575604,small-cap
26/05/2020,82.92628427,small-cap
27/05/2020,84.15525216,small-cap
28/05/2020,83.87370679,small-cap
29/05/2020,83.78209282,small-cap
30/05/2020,0,small-cap
31/05/2020,0,small-cap
01/06/2020,84.88369495,small-cap
02/06/2020,85.92720041,small-cap
03/06/2020,87.86226622,small-cap
04/06/2020,88.12593569,small-cap
05/06/2020,90.31349854,small-cap
06/06/2020,0,small-cap
07/06/2020,0,small-cap
08/06/2020,91.78155654,small-cap
09/06/2020,90.38723661,small-cap
10/06/2020,88.8499095,small-cap
11/06/2020,83.79773423,small-cap
12/06/2020,84.49712868,small-cap
13/06/2020,0,small-cap
14/06/2020,0,small-cap
15/06/2020,85.14959891,small-cap
16/06/2020,87.29694099,small-cap
17/06/2020,86.62882935,small-cap
18/06/2020,86.48358769,small-cap
19/06/2020,86.11713181,small-cap
20/06/2020,0,small-cap
21/06/2020,0,small-cap
22/06/2020,86.45230487,small-cap
23/06/2020,87.19415458,small-cap
24/06/2020,84.69599803,small-cap
25/06/2020,85.03340558,small-cap
26/06/2020,83.89158269,small-cap
27/06/2020,0,small-cap
28/06/2020,0,small-cap
29/06/2020,84.93061918,small-cap
30/06/2020,85.82217952,small-cap
01/07/2020,85.63671709,small-cap
02/07/2020,86.07914553,small-cap
03/07/2020,86.16405604,small-cap
04/07/2020,0,small-cap
05/07/2020,0,small-cap
06/07/2020,87.2254374,small-cap
07/07/2020,86.15288361,small-cap
08/07/2020,86.37633231,small-cap
09/07/2020,85.32835788,small-cap
10/07/2020,85.99646951,small-cap
11/07/2020,0,small-cap
12/07/2020,0,small-cap
13/07/2020,85.73503452,small-cap
14/07/2020,86.20427681,small-cap
15/07/2020,88.53037785,small-cap
16/07/2020,88.00750788,small-cap
17/07/2020,88.21308069,small-cap
18/07/2020,0,small-cap
19/07/2020,0,small-cap
20/07/2020,88.39407414,small-cap
21/07/2020,89.48450383,small-cap
22/07/2020,89.74146985,small-cap
23/07/2020,89.76381472,small-cap
24/07/2020,88.9370545,small-cap
25/07/2020,0,small-cap
26/07/2020,0,small-cap
27/07/2020,89.86213215,small-cap
28/07/2020,89.35490358,small-cap
29/07/2020,90.40064353,small-cap
30/07/2020,89.79286305,small-cap
31/07/2020,89.12251693,small-cap
01/08/2020,0,small-cap
02/08/2020,0,small-cap
03/08/2020,90.20177418,small-cap
04/08/2020,90.99278261,small-cap
05/08/2020,92.50999933,small-cap
06/08/2020,92.26420575,small-cap
07/08/2020,92.6016133,small-cap
08/08/2020,0,small-cap
09/08/2020,0,small-cap
10/08/2020,92.99711751,small-cap
11/08/2020,93.14906263,small-cap
12/08/2020,93.64288428,small-cap
13/08/2020,93.79929837,small-cap
14/08/2020,93.54009787,small-cap
15/08/2020,0,small-cap
16/08/2020,0,small-cap
17/08/2020,93.90878824,small-cap
18/08/2020,93.55350479,small-cap
19/08/2020,93.47306326,small-cap
20/08/2020,92.86975175,small-cap
21/08/2020,92.5502201,small-cap
22/08/2020,0,small-cap
23/08/2020,0,small-cap
24/08/2020,93.54233236,small-cap
25/08/2020,93.64288428,small-cap
26/08/2020,93.76578106,small-cap
27/08/2020,93.74567068,small-cap
28/08/2020,94.45400308,small-cap
29/08/2020,0,small-cap
30/08/2020,0,small-cap
31/08/2020,94.09871964,small-cap
01/09/2020,94.50092731,small-cap
02/09/2020,95.08636293,small-cap
03/09/2020,92.9814761,small-cap
04/09/2020,92.15024691,small-cap
05/09/2020,0,small-cap
06/09/2020,0,small-cap
07/09/2020,92.54798561,small-cap
08/09/2020,91.21176234,small-cap
09/09/2020,92.01170871,small-cap
10/09/2020,91.44191451,small-cap
11/09/2020,91.1491967,small-cap
12/09/2020,0,small-cap
13/09/2020,0,small-cap
14/09/2020,92.98817956,small-cap
15/09/2020,93.18704891,small-cap
16/09/2020,93.92219516,small-cap
17/09/2020,93.48200121,small-cap
18/09/2020,93.21833173,small-cap
19/09/2020,0,small-cap
20/09/2020,0,small-cap
21/09/2020,90.67325096,small-cap
22/09/2020,91.01289299,small-cap
23/09/2020,89.54706947,small-cap
24/09/2020,88.98621321,small-cap
25/09/2020,89.96268407,small-cap
26/09/2020,0,small-cap
27/09/2020,0,small-cap
28/09/2020,91.94243961,small-cap
29/09/2020,91.74803924,small-cap
30/09/2020,91.91115679,small-cap
01/10/2020,92.86304829,small-cap
02/10/2020,92.97477264,small-cap
03/10/2020,0,small-cap
04/10/2020,0,small-cap
05/10/2020,95.03273524,small-cap
06/10/2020,94.98804549,small-cap
07/10/2020,95.93323353,small-cap
08/10/2020,96.97673899,small-cap
09/10/2020,97.67613344,small-cap
10/10/2020,0,small-cap
11/10/2020,0,small-cap
12/10/2020,98.21687932,small-cap
13/10/2020,97.47056063,small-cap
14/10/2020,97.24934641,small-cap
15/10/2020,97.03036668,small-cap
16/10/2020,96.86948361,small-cap
17/10/2020,0,small-cap
18/10/2020,0,small-cap
19/10/2020,96.50973119,small-cap
20/10/2020,96.56559337,small-cap
21/10/2020,96.26840659,small-cap
22/10/2020,96.81138695,small-cap
23/10/2020,97.24934641,small-cap
24/10/2020,0,small-cap
25/10/2020,0,small-cap
26/10/2020,95.45058432,small-cap
27/10/2020,94.75118986,small-cap
28/10/2020,92.26644024,small-cap
29/10/2020,92.57479945,small-cap
30/10/2020,91.85082564,small-cap
31/10/2020,0,small-cap
01/11/2020,0,small-cap
02/11/2020,93.0507452,small-cap
03/11/2020,95.2293701,small-cap
04/11/2020,96.01814404,small-cap
05/11/2020,98.40234174,small-cap
06/11/2020,98.12303086,small-cap
07/11/2020,0,small-cap
08/11/2020,0,small-cap
09/11/2020,100.5251045,small-cap
10/11/2020,101.3496302,small-cap
11/11/2020,101.6892722,small-cap
12/11/2020,100.7373807,small-cap
13/11/2020,101.894845,small-cap
14/11/2020,0,small-cap
15/11/2020,0,small-cap
16/11/2020,103.9259938,small-cap
17/11/2020,104.1896633,small-cap
18/11/2020,103.6265725,small-cap
19/11/2020,103.9036489,small-cap
20/11/2020,104.2924497,small-cap
21/11/2020,0,small-cap
22/11/2020,0,small-cap
23/11/2020,105.3605345,small-cap
24/11/2020,106.9067995,small-cap
25/11/2020,106.661006,small-cap
26/11/2020,106.7526199,small-cap
27/11/2020,107.4743593,small-cap
28/11/2020,0,small-cap
29/11/2020,0,small-cap
30/11/2020,105.885639,small-cap
01/12/2020,107.0676826,small-cap
02/12/2020,107.1302483,small-cap
03/12/2020,108.1357674,small-cap
04/12/2020,109.6105289,small-cap
05/12/2020,0,small-cap
06/12/2020,0,small-cap
07/12/2020,109.1457556,small-cap
08/12/2020,109.7244877,small-cap
09/12/2020,109.597122,small-cap
10/12/2020,109.9568744,small-cap
11/12/2020,109.5300874,small-cap
12/12/2020,0,small-cap
13/12/2020,0,small-cap
14/12/2020,109.7311912,small-cap
15/12/2020,111.4070565,small-cap
16/12/2020,111.5902845,small-cap
17/12/2020,112.8505352,small-cap
18/12/2020,112.3611825,small-cap
19/12/2020,0,small-cap
20/12/2020,0,small-cap
21/12/2020,111.7332916,small-cap
22/12/2020,112.0528233,small-cap
23/12/2020,113.308605,small-cap
24/12/2020,113.5231158,small-cap
25/12/2020,113.5923849,small-cap
26/12/2020,0,small-cap
27/12/2020,0,small-cap
28/12/2020,113.4091569,small-cap
29/12/2020,113.0628114,small-cap
30/12/2020,113.8448819,small-cap
31/12/2020,113.57004,small-cap
01/01/2021,113.57004,small-cap
02/01/2021,0,small-cap
03/01/2021,0,small-cap
04/01/2021,112.7410453,small-cap
05/01/2021,113.9990615,small-cap
06/01/2021,116.5441423,small-cap
07/01/2021,118.0390141,small-cap
08/01/2021,118.240118,small-cap
09/01/2021,0,small-cap
10/01/2021,0,small-cap
11/01/2021,117.6278685,small-cap
12/01/2021,119.0087815,small-cap
13/01/2021,118.6736085,small-cap
14/01/2021,120.0612249,small-cap
15/01/2021,118.4412218,small-cap
16/01/2021,0,small-cap
17/01/2021,0,small-cap
18/01/2021,118.5350703,small-cap
19/01/2021,119.4958997,small-cap
20/01/2021,120.3338324,small-cap
21/01/2021,120.0277076,small-cap
22/01/2021,120.1729493,small-cap
23/01/2021,0,small-cap
24/01/2021,0,small-cap
25/01/2021,119.6076241,small-cap
26/01/2021,119.3283132,small-cap
27/01/2021,117.198847,small-cap
28/01/2021,117.464751,small-cap
29/01/2021,115.8760307,small-cap
30/01/2021,0,small-cap
31/01/2021,0,small-cap
01/02/2021,117.7731102,small-cap
02/02/2021,119.0735817,small-cap
03/02/2021,119.7573347,small-cap
04/02/2021,120.8790472,small-cap
05/02/2021,122.2532568,small-cap
06/02/2021,0,small-cap
07/02/2021,0,small-cap
08/02/2021,124.3849574,small-cap
09/02/2021,124.7603513,small-cap
10/02/2021,124.5726543,small-cap
11/02/2021,124.8385583,small-cap
12/02/2021,125.1335106,small-cap
13/02/2021,0,small-cap
14/02/2021,0,small-cap
15/02/2021,125.6608496,small-cap
16/02/2021,125.3480214,small-cap
17/02/2021,124.1458673,small-cap
18/02/2021,122.5124573,small-cap
19/02/2021,124.3089849,small-cap
20/02/2021,0,small-cap
21/02/2021,0,small-cap
22/02/2021,124.1302259,small-cap
23/02/2021,123.7213148,small-cap
24/02/2021,125.2050142,small-cap
25/02/2021,122.8990235,small-cap
26/02/2021,121.5695037,small-cap
27/02/2021,0,small-cap
28/02/2021,0,small-cap
01/03/2021,124.4698679,small-cap
02/03/2021,123.1939758,small-cap
03/03/2021,122.6375885,small-cap
04/03/2021,120.2936116,small-cap
05/03/2021,121.1896409,small-cap
06/03/2021,0,small-cap
07/03/2021,0,small-cap
08/03/2021,121.7572006,small-cap
09/03/2021,123.3772038,small-cap
10/03/2021,124.5011508,small-cap
11/03/2021,126.704355,small-cap
12/03/2021,127.2518043,small-cap
13/03/2021,0,small-cap
14/03/2021,0,small-cap
15/03/2021,128.0539852,small-cap
16/03/2021,127.2875561,small-cap
17/03/2021,127.5981498,small-cap
18/03/2021,125.9647398,small-cap
19/03/2021,126.2217058,small-cap
20/03/2021,0,small-cap
21/03/2021,0,small-cap
22/03/2021,125.7345876,small-cap
23/03/2021,122.7604853,small-cap
24/03/2021,121.0667441,small-cap
25/03/2021,122.4610641,small-cap
26/03/2021,124.4341161,small-cap
27/03/2021,0,small-cap
28/03/2021,0,small-cap
29/03/2021,122.5325676,small-cap
30/03/2021,123.4665832,small-cap
31/03/2021,123.9067772,small-cap
01/04/2021,125.580408,small-cap
02/04/2021,125.6474426,small-cap
03/04/2021,0,small-cap
04/04/2021,0,small-cap
05/04/2021,126.3244922,small-cap
06/04/2021,126.6328514,small-cap
07/04/2021,126.0786986,small-cap
08/04/2021,126.6417894,small-cap
09/04/2021,126.795969,small-cap
10/04/2021,0,small-cap
11/04/2021,0,small-cap
12/04/2021,126.6060376,small-cap
13/04/2021,126.7356378,small-cap
14/04/2021,127.4752531,small-cap
15/04/2021,128.1925234,small-cap
16/04/2021,128.7600831,small-cap
17/04/2021,0,small-cap
18/04/2021,0,small-cap
19/04/2021,128.167944,small-cap
20/04/2021,126.0876366,small-cap
21/04/2021,127.3456528,small-cap
22/04/2021,127.5244118,small-cap
23/04/2021,128.8271177,small-cap
24/04/2021,0,small-cap
25/04/2021,0,small-cap
26/04/2021,130.0627891,small-cap
27/04/2021,130.0359752,small-cap
28/04/2021,130.1097133,small-cap
29/04/2021,129.9711751,small-cap
30/04/2021,128.5857931,small-cap
01/05/2021,0,small-cap
02/05/2021,0,small-cap
03/05/2021,0,small-cap
04/05/2021,129.2404978,small-cap
05/05/2021,127.9623712,small-cap
06/05/2021,128.1746475,small-cap
07/05/2021,128.3154202,small-cap
08/05/2021,130.1030099,small-cap
09/05/2021,0,small-cap
10/05/2021,0,small-cap
11/05/2021,128.8159453,small-cap
12/05/2021,127.4104529,small-cap
13/05/2021,124.2553572,small-cap
14/05/2021,124.9167654,small-cap
15/05/2021,127.3456528,small-cap
16/05/2021,0,small-cap
17/05/2021,0,small-cap
18/05/2021,127.4462047,small-cap
19/05/2021,127.4908945,small-cap
20/05/2021,126.2798025,small-cap
21/05/2021,127.1222041,small-cap
22/05/2021,127.3679977,small-cap
23/05/2021,0,small-cap
24/05/2021,0,small-cap
25/05/2021,128.0137644,small-cap
26/05/2021,127.5132393,small-cap
27/05/2021,128.6103725,small-cap
28/05/2021,129.2069805,small-cap
29/05/2021,129.4304292,small-cap
30/05/2021,0,small-cap
31/05/2021,129.475119,small-cap
01/06/2021,130.599066,small-cap
02/06/2021,130.6459902,small-cap
03/06/2021,129.7857127,small-cap
04/06/2021,130.4918106,small-cap
05/06/2021,0,small-cap
06/06/2021,0,small-cap
07/06/2021,131.4124193,small-cap
08/06/2021,132.3062141,small-cap
09/06/2021,131.5911782,small-cap
10/06/2021,131.2627086,small-cap
11/06/2021,131.9621031,small-cap
12/06/2021,0,small-cap
13/06/2021,0,small-cap
14/06/2021,131.62693,small-cap
15/06/2021,131.2157844,small-cap
16/06/2021,130.9230666,small-cap
17/06/2021,128.9656559,small-cap
18/06/2021,126.8116104,small-cap
19/06/2021,0,small-cap
20/06/2021,0,small-cap
21/06/2021,128.4159721,small-cap
22/06/2021,129.0662079,small-cap
23/06/2021,129.3388153,small-cap
24/06/2021,130.2057963,small-cap
25/06/2021,131.0727772,small-cap
26/06/2021,0,small-cap
27/06/2021,0,small-cap
28/06/2021,130.2303756,small-cap
29/06/2021,129.81923,small-cap
30/06/2021,129.6069537,small-cap
01/07/2021,0,small-cap
02/07/2021,130.3577414,small-cap
03/07/2021,130.0873684,small-cap
04/07/2021,0,small-cap
05/07/2021,0,small-cap
06/07/2021,130.3912587,small-cap
07/07/2021,129.1756977,small-cap
08/07/2021,128.5924966,small-cap
09/07/2021,127.3657632,small-cap
10/07/2021,129.3164704,small-cap
11/07/2021,0,small-cap
12/07/2021,0,small-cap
13/07/2021,129.8594508,small-cap
14/07/2021,128.516524,small-cap
15/07/2021,127.4417357,small-cap
16/07/2021,126.4786718,small-cap
17/07/2021,125.3457869,small-cap
18/07/2021,0,small-cap
19/07/2021,0,small-cap
20/07/2021,123.0219203,small-cap
21/07/2021,125.0463656,small-cap
22/07/2021,127.1222041,small-cap
23/07/2021,126.6373204,small-cap
24/07/2021,127.222756,small-cap
25/07/2021,0,small-cap
26/07/2021,0,small-cap
27/07/2021,127.910978,small-cap
28/07/2021,127.309901,small-cap
29/07/2021,128.1791165,small-cap
30/07/2021,129.3365808,small-cap
31/07/2021,128.6572967,small-cap
01/08/2021,0,small-cap
02/08/2021,128.9745939,small-cap
03/08/2021,129.1779322,small-cap
04/08/2021,128.3109512,small-cap
05/08/2021,129.5555605,small-cap
06/08/2021,129.47065,small-cap
07/08/2021,0,small-cap
08/08/2021,0,small-cap
09/08/2021,129.0014077,small-cap
10/08/2021,129.3991464,small-cap
11/08/2021,130.1856859,small-cap
12/08/2021,130.0672581,small-cap
13/08/2021,129.8996715,small-cap
14/08/2021,0,small-cap
15/08/2021,0,small-cap
16/08/2021,128.9164972,small-cap
17/08/2021,127.3456528,small-cap
18/08/2021,127.0551695,small-cap
19/08/2021,125.4351664,small-cap
20/08/2021,126.3848234,small-cap
21/08/2021,0,small-cap
22/08/2021,0,small-cap
23/08/2021,128.3310616,small-cap
24/08/2021,129.5957813,small-cap
25/08/2021,130.1007754,small-cap
26/08/2021,129.3075325,small-cap
27/08/2021,131.4839229,small-cap
28/08/2021,0,small-cap
29/08/2021,0,small-cap
30/08/2021,131.5733023,small-cap
31/08/2021,131.6649163,small-cap
01/09/2021,132.4201729,small-cap
02/09/2021,133.3407816,small-cap
03/09/2021,133.2893884,small-cap
04/09/2021,0,small-cap
05/09/2021,0,small-cap
06/09/2021,133.4033473,small-cap
07/09/2021,132.5162559,small-cap
08/09/2021,131.3520881,small-cap
09/09/2021,131.3721985,small-cap
10/09/2021,130.8426251,small-cap
11/09/2021,0,small-cap
12/09/2021,0,small-cap
13/09/2021,131.3297433,small-cap
14/09/2021,130.5767211,small-cap
15/09/2021,131.0057426,small-cap
16/09/2021,130.7979353,small-cap
17/09/2021,130.4806382,small-cap
18/09/2021,0,small-cap
19/09/2021,0,small-cap
20/09/2021,128.1433647,small-cap
21/09/2021,128.167944,small-cap
22/09/2021,129.4773535,small-cap
23/09/2021,131.2135499,small-cap
24/09/2021,130.7197283,small-cap
25/09/2021,0,small-cap
26/09/2021,0,small-cap
27/09/2021,131.4906263,small-cap
28/09/2021,128.8539316,small-cap
29/09/2021,128.1612406,small-cap
30/09/2021,127.3612942,small-cap
01/10/2021,128.3020133,small-cap
02/10/2021,0,small-cap
03/10/2021,0,small-cap
04/10/2021,127.4372668,small-cap
05/10/2021,127.6651845,small-cap
06/10/2021,126.8294863,small-cap
07/10/2021,128.4360825,small-cap
08/10/2021,128.0517507,small-cap
09/10/2021,0,small-cap
10/10/2021,0,small-cap
11/10/2021,127.6026188,small-cap
12/10/2021,127.9690747,small-cap
13/10/2021,128.7086899,small-cap
14/10/2021,130.4806382,small-cap
15/10/2021,130.8917838,small-cap
16/10/2021,0,small-cap
17/10/2021,0,small-cap
18/10/2021,130.8627355,small-cap
19/10/2021,131.5219091,small-cap
20/10/2021,132.0939378,small-cap
21/10/2021,132.2682278,small-cap
22/10/2021,132.3218555,small-cap
23/10/2021,0,small-cap
24/10/2021,0,small-cap
25/10/2021,132.7910978,small-cap
26/10/2021,132.3978281,small-cap
27/10/2021,130.7510111,small-cap
28/10/2021,132.5050835,small-cap
29/10/2021,131.8816616,small-cap
30/10/2021,0,small-cap
31/10/2021,0,small-cap
01/11/2021,134.3597077,small-cap
02/11/2021,133.9396242,small-cap
03/11/2021,135.2736129,small-cap
04/11/2021,135.4233236,small-cap
05/11/2021,136.3774496,small-cap
06/11/2021,0,small-cap
07/11/2021,0,small-cap
08/11/2021,136.7260295,small-cap
09/11/2021,136.2701942,small-cap
10/11/2021,134.5965634,small-cap
11/11/2021,135.007709,small-cap
12/11/2021,135.3920408,small-cap
13/11/2021,0,small-cap
14/11/2021,0,small-cap
15/11/2021,135.3540545,small-cap
16/11/2021,135.0769781,small-cap
17/11/2021,133.9999553,small-cap
18/11/2021,133.530713,small-cap
19/11/2021,132.7910978,small-cap
20/11/2021,0,small-cap
21/11/2021,0,small-cap
22/11/2021,132.1900208,small-cap
23/11/2021,131.5062677,small-cap
24/11/2021,131.1755636,small-cap
25/11/2021,131.4682815,small-cap
26/11/2021,127.8863987,small-cap
27/11/2021,0,small-cap
28/11/2021,0,small-cap
29/11/2021,127.6204947,small-cap
30/11/2021,125.3837732,small-cap
01/12/2021,124.3938954,small-cap
02/12/2021,125.8217326,small-cap
03/12/2021,124.2933435,small-cap
04/12/2021,0,small-cap
05/12/2021,0,small-cap
06/12/2021,125.8820638,small-cap
07/12/2021,128.6729381,small-cap
08/12/2021,129.3276428,small-cap
09/12/2021,127.6294327,small-cap
10/12/2021,127.2294595,small-cap
11/12/2021,0,small-cap
12/12/2021,0,small-cap
13/12/2021,125.8597189,small-cap
14/12/2021,124.8653722,small-cap
15/12/2021,125.763636,small-cap
16/12/2021,125.2675798,small-cap
17/12/2021,125.327911,small-cap
18/12/2021,0,small-cap
19/12/2021,0,small-cap
20/12/2021,123.2185552,small-cap
21/12/2021,125.9625053,small-cap
22/12/2021,127.2920251,small-cap
23/12/2021,128.3623444,small-cap
24/12/2021,128.4695998,small-cap
25/12/2021,0,small-cap
26/12/2021,0,small-cap
27/12/2021,129.3365808,small-cap
28/12/2021,129.3231739,small-cap
29/12/2021,129.8795611,small-cap
30/12/2021,129.810292,small-cap
31/12/2021,129.8750922,small-cap
22/01/2020,100,large-cap
23/01/2020,99.84026846,large-cap
24/01/2020,99.37248322,large-cap
25/01/2020,0,large-cap
26/01/2020,0,large-cap
27/01/2020,97.73489933,large-cap
28/01/2020,98.45167785,large-cap
29/01/2020,98.50604027,large-cap
30/01/2020,98.47986577,large-cap
31/01/2020,97.22416107,large-cap
01/02/2020,0,large-cap
02/02/2020,0,large-cap
03/02/2020,97.6147651,large-cap
04/02/2020,98.95973154,large-cap
05/02/2020,99.8738255,large-cap
06/02/2020,100.4127517,large-cap
07/02/2020,99.97516779,large-cap
08/02/2020,0,large-cap
09/02/2020,0,large-cap
10/02/2020,100.3630872,large-cap
11/02/2020,100.6275168,large-cap
12/02/2020,101.2214765,large-cap
13/02/2020,100.9892617,large-cap
14/02/2020,101.033557,large-cap
15/02/2020,0,large-cap
16/02/2020,0,large-cap
17/02/2020,101.0181208,large-cap
18/02/2020,100.6402685,large-cap
19/02/2020,101.0771812,large-cap
20/02/2020,100.5711409,large-cap
21/02/2020,99.84295302,large-cap
22/02/2020,0,large-cap
23/02/2020,0,large-cap
24/02/2020,96.78120805,large-cap
25/02/2020,94.24228188,large-cap
26/02/2020,93.88255034,large-cap
27/02/2020,90.40402685,large-cap
28/02/2020,88.97986577,large-cap
29/02/2020,0,large-cap
01/03/2020,0,large-cap
02/03/2020,92.10738255,large-cap
03/03/2020,90.58657718,large-cap
04/03/2020,93.37449664,large-cap
05/03/2020,91.20939597,large-cap
06/03/2020,89.46510067,large-cap
07/03/2020,0,large-cap
08/03/2020,0,large-cap
09/03/2020,83.06845638,large-cap
10/03/2020,85.60134228,large-cap
11/03/2020,82.31744966,large-cap
12/03/2020,74.20201342,large-cap
13/03/2020,78.94630872,large-cap
14/03/2020,0,large-cap
15/03/2020,0,large-cap
16/03/2020,71.46107383,large-cap
17/03/2020,74.5738255,large-cap
18/03/2020,70.90134228,large-cap
19/03/2020,71.34161074,large-cap
20/03/2020,69.42885906,large-cap
21/03/2020,0,large-cap
22/03/2020,0,large-cap
23/03/2020,67.41543624,large-cap
24/03/2020,73.2557047,large-cap
25/03/2020,74.93892617,large-cap
26/03/2020,78.70536913,large-cap
27/03/2020,76.5885906,large-cap
28/03/2020,0,large-cap
29/03/2020,0,large-cap
30/03/2020,78.54697987,large-cap
31/03/2020,77.81342282,large-cap
01/04/2020,74.83020134,large-cap
02/04/2020,75.92348993,large-cap
03/04/2020,0,large-cap
04/04/2020,0,large-cap
05/04/2020,74.87785235,large-cap
06/04/2020,79.26174497,large-cap
07/04/2020,79.65234899,large-cap
08/04/2020,81.48456376,large-cap
09/04/2020,82.64563758,large-cap
10/04/2020,82.69731544,large-cap
11/04/2020,0,large-cap
12/04/2020,0,large-cap
13/04/2020,0,large-cap
14/04/2020,0,large-cap
15/04/2020,0,large-cap
16/04/2020,0,large-cap
17/04/2020,0,large-cap
18/04/2020,0,large-cap
19/04/2020,0,large-cap
20/04/2020,83.83355705,large-cap
21/04/2020,81.19328859,large-cap
22/04/2020,82.75369128,large-cap
23/04/2020,82.94362416,large-cap
24/04/2020,83.52214765,large-cap
25/04/2020,0,large-cap
26/04/2020,0,large-cap
27/04/2020,84.8590604,large-cap
28/04/2020,84.75503356,large-cap
29/04/2020,86.70671141,large-cap
30/04/2020,86.05234899,large-cap
01/05/2020,84.03489933,large-cap
02/05/2020,0,large-cap
03/05/2020,0,large-cap
04/05/2020,83.79395973,large-cap
05/05/2020,84.60805369,large-cap
06/05/2020,84.15637584,large-cap
07/05/2020,84.86040268,large-cap
08/05/2020,86.28926174,large-cap
09/05/2020,0,large-cap
10/05/2020,0,large-cap
11/05/2020,86.2885906,large-cap
12/05/2020,85.18120805,large-cap
13/05/2020,83.76711409,large-cap
14/05/2020,83.9033557,large-cap
15/05/2020,84.23892617,large-cap
16/05/2020,0,large-cap
17/05/2020,0,large-cap
18/05/2020,86.67651007,large-cap
19/05/2020,86.31677852,large-cap
20/05/2020,87.59463087,large-cap
21/05/2020,86.8,large-cap
22/05/2020,86.67516779,large-cap
23/05/2020,0,large-cap
24/05/2020,0,large-cap
